sample_index,variant_index,pitch,setting,sampler,n_steps,guidance_scale,target_harmonic,off_target_harmonic,target_ratio,margin_ratio,sample_std,sample_absmax,finite,artifact_penalty,total_score,selected
89,1,65,heun_50_gs5,heun,50,5.0,1.2140497032990778,1.1169359699655137,3.0529787460458113,0.08694655295871351,0.8114975094795227,8.853508949279785,True,0.0,7.762866694552598,False
89,2,65,heun_50_gs5,heun,50,5.0,1.090724285328247,1.019766168007964,2.3882156251282214,0.0695827326406279,0.6988029479980469,6.11326789855957,True,0.0,6.074913161781495,False
90,0,66,heun_50_gs5,heun,50,5.0,1.1971582918578898,1.4025827230289125,2.1899474816976645,-0.14646154293330244,0.8485395908355713,8.182954788208008,True,0.0,5.255176389844208,False
90,1,66,heun_50_gs5,heun,50,5.0,1.425343410492429,1.3450823233113096,2.6172195049913576,0.059670018104790244,0.899821937084198,8.177579879760742,True,0.0,6.63255378963558,False
90,2,66,heun_50_gs5,heun,50,5.0,1.2382166709332878,1.341247179941923,2.106441815745392,-0.07681694305215767,0.9107097387313843,9.25825309753418,True,0.0,5.150879124785243,False
91,0,67,heun_50_gs5,heun,50,5.0,1.0655517766295437,1.0608563267285633,2.380583040871894,0.004426094032166552,0.6778066754341125,7.109847068786621,True,0.0,5.958096743227985,False
91,1,67,heun_50_gs5,heun,50,5.0,1.1964564626085696,1.1119941783665115,2.685393913189693,0.07595568855097247,0.7347065210342407,7.342687129974365,True,0.0,6.827418315800691,False
91,2,67,heun_50_gs5,heun,50,5.0,1.417733807145576,1.3167996242533424,2.544820005774639,0.07665113223506158,0.8340693712234497,7.191315650939941,True,0.0,6.47702671278919,False
92,0,68,heun_50_gs5,heun,50,5.0,1.206582864039437,1.2054121044299775,3.4045603964120716,0.0009712525661923387,0.8609038591384888,11.443100929260254,True,0.0,8.512857869879467,False
92,1,68,heun_50_gs5,heun,50,5.0,1.2716657435710093,1.2635957917916139,3.2240843013812173,0.00638649777717943,0.8362954258918762,8.549088478088379,True,0.0,8.069790500118813,False
92,2,68,heun_50_gs5,heun,50,5.0,1.3936704390757382,1.3961696798240568,3.3201964964353348,-0.001790069478326516,0.9427244067192078,10.083945274353027,True,0.0,8.297806136870848,False
93,0,69,heun_50_gs5,heun,50,5.0,1.060912577823285,0.9814448291214654,3.2939884687593928,0.0809701631045865,0.6295903325080872,8.644777297973633,True,0.0,8.356426416555363,False
93,1,69,heun_50_gs5,heun,50,5.0,1.1869754360498026,1.105408908715314,3.3971790015701506,0.07378855548703521,0.7112918496131897,10.029969215393066,True,0.0,8.60363033715593,False
93,2,69,heun_50_gs5,heun,50,5.0,1.0023376665004093,0.9620699571924892,3.1594696162069478,0.041855281508713205,0.6297628879547119,9.45680046081543,True,0.0,7.9614569627804395,False
94,0,70,heun_50_gs5,heun,50,5.0,1.5174991325462408,1.5797671374218123,2.718134000545742,-0.03941593859398405,1.0719377994537354,13.126180648803711,True,0.0,6.736211093473379,False
94,1,70,heun_50_gs5,heun,50,5.0,1.6931043790153217,1.5351982952254217,3.2984467974304077,0.10285712487593827,1.0121805667877197,10.576576232910156,True,0.0,8.400402680889925,False
94,2,70,heun_50_gs5,heun,50,5.0,1.6181193123975497,1.4840994534303518,3.430361344260862,0.09030382549793801,1.009093165397644,11.136331558227539,True,0.0,8.711359098899063,False
95,0,71,heun_50_gs5,heun,50,5.0,1.2135449054981535,1.2590425719641762,2.904432249728598,-0.036136717786815306,0.7570776343345642,10.538302421569824,True,0.0,7.206875547641273,False
95,1,71,heun_50_gs5,heun,50,5.0,1.4725757426610384,1.2755774389120909,3.0698735642820707,0.15443852814814393,0.8218991160392761,9.011564254760742,True,0.0,7.906341702927393,False
95,2,71,heun_50_gs5,heun,50,5.0,1.3555350906537151,1.2012042302769017,2.686328745119317,0.12848011620508187,0.8230796456336975,9.785857200622559,True,0.0,6.908542037105915,False
96,0,72,heun_50_gs5,heun,50,5.0,1.0367815638753453,1.0211614011022336,3.1165596182582167,0.015296467926898396,0.6047062873840332,6.3492279052734375,True,0.0,7.814343747535889,False
96,1,72,heun_50_gs5,heun,50,5.0,1.1292342035983547,1.088164640220143,2.629449117183858,0.03774204884334647,0.6643466949462891,6.706841468811035,True,0.0,6.630235866224664,False
96,2,72,heun_50_gs5,heun,50,5.0,1.1827697305665843,1.1108765221029506,2.818831276254821,0.06471755085827213,0.6599024534225464,6.724226951599121,True,0.0,7.144154516924461,False
97,0,73,heun_50_gs5,heun,50,5.0,1.3756809798872607,1.2623040051330534,3.4692236749508933,0.0898174872257352,0.7304977774620056,7.973187446594238,True,0.0,8.807785418215836,False
97,1,73,heun_50_gs5,heun,50,5.0,0.9421612150265816,0.9239593313830043,2.8540424832629205,0.019699875122570012,0.590916097164154,7.579587459564209,True,0.0,7.164656020841156,False
97,2,73,heun_50_gs5,heun,50,5.0,0.9726814789242719,0.7939137658749307,2.3714528047609287,0.22517270575426246,0.6045348048210144,6.685137748718262,True,0.0,6.2663910705337145,False
98,0,74,heun_50_gs5,heun,50,5.0,1.3790580376279298,1.257914822352389,4.082428614552766,0.09630478324911268,0.7495133876800537,9.11214828491211,True,0.0,10.350528711255585,False
98,1,74,heun_50_gs5,heun,50,5.0,1.1726520617823106,1.1669426173681232,3.5184800596011536,0.004892652200960619,0.665155827999115,8.364778518676758,True,0.0,8.803539127304324,False
98,2,74,heun_50_gs5,heun,50,5.0,1.3250049674377495,1.28885013678053,3.6413082807833805,0.028052004918905474,0.7359088659286499,8.850048065185547,True,0.0,9.145348709336808,False
99,0,75,heun_50_gs5,heun,50,5.0,1.6758016908041269,1.5424299505513197,3.2794588859989524,0.08646858765965318,0.8873480558395386,9.201793670654297,True,0.0,8.328350096486862,False
99,1,75,heun_50_gs5,heun,50,5.0,1.1490366113250574,1.5847101137153483,2.7597764989793974,-0.27492315210863655,0.8680494427680969,9.277103424072266,True,0.0,6.487056519285538,False
99,2,75,heun_50_gs5,heun,50,5.0,1.6932748122163532,1.50309450920238,3.199185028384224,0.12652584423958435,0.8679219484329224,9.312851905822754,True,0.0,8.187751337319936,False
0,0,48,heun_64_gs6,heun,64,6.0,0.9966803542550097,1.012821257984795,1.9104921338490382,-0.015936576610304454,0.7405088543891907,6.831887245178223,True,0.0,4.752325469707139,False
0,1,48,heun_64_gs6,heun,64,6.0,0.8482732430127466,0.8598980423652444,2.260595389318286,-0.013518811120135026,0.6620346903800964,6.003232002258301,True,0.0,5.631210256615512,False
0,2,48,heun_64_gs6,heun,64,6.0,0.8966984782895654,0.912988374944331,2.0664473785760045,-0.017842391999060233,0.6776790022850037,7.015984535217285,True,0.0,5.139354858441421,False
1,0,49,heun_64_gs6,heun,64,6.0,1.147452441711381,1.1516169360533353,1.7063671902345436,-0.003616214884841965,0.8100364804267883,6.837612628936768,True,0.0,4.260493653259096,False
1,1,49,heun_64_gs6,heun,64,6.0,1.1939981996684352,1.2091335357474902,1.9757139604650062,-0.012517505723239376,0.8741404414176941,8.261863708496094,True,0.0,4.920508642577657,False
1,2,49,heun_64_gs6,heun,64,6.0,1.2194236703640489,1.2244595452423392,1.8846429282614285,-0.004112732720921684,0.8691924810409546,7.436619758605957,True,0.0,4.705438221572188,False
2,0,50,heun_64_gs6,heun,64,6.0,1.0175957375865956,1.0771917505173951,2.049895706246636,-0.05532535163671737,0.8007274270057678,6.490839004516602,True,0.0,5.041751238161514,False
2,1,50,heun_64_gs6,heun,64,6.0,0.9148958246182307,0.9818890783182493,2.063191282721953,-0.06822894204350788,0.7384288311004639,6.551166534423828,True,0.0,5.055634793739621,False
2,2,50,heun_64_gs6,heun,64,6.0,1.1874783449791801,1.2580872650562223,1.861950719898855,-0.05612402372791402,0.912433922290802,7.13762092590332,True,0.0,4.570690764155267,False
3,0,51,heun_64_gs6,heun,64,6.0,1.2537280562118494,1.318511550395756,1.8683186846447564,-0.049133808250010125,0.9283376336097717,6.61882209777832,True,0.0,4.597095999236875,False
3,1,51,heun_64_gs6,heun,64,6.0,1.1852306660735505,1.2586257723589702,1.9843393899693782,-0.05831368411018836,0.9144698977470398,8.4893798828125,True,0.0,4.873377948758163,False
3,2,51,heun_64_gs6,heun,64,6.0,1.4155387020497945,1.4973342666943017,1.8811128961725747,-0.05462745755416026,1.061803936958313,8.79961109161377,True,0.0,4.620841054100196,False
4,0,52,heun_64_gs6,heun,64,6.0,1.1050691230866718,1.108572256342522,1.8183308382317045,-0.003160040497321789,0.7997972965240479,6.886218070983887,True,0.0,4.541087034833279,False
4,1,52,heun_64_gs6,heun,64,6.0,1.2589690497880843,1.2634038365199503,1.7199915797625904,-0.003510189354007081,0.8842527270317078,7.979455947875977,True,0.0,4.294713665375466,False
4,2,52,heun_64_gs6,heun,64,6.0,1.1878462068482707,1.195243913110347,1.5636108667751305,-0.006189285817764651,0.8296079635620117,6.3980021476745605,True,0.0,3.899743238211179,False
5,0,53,heun_64_gs6,heun,64,6.0,1.040676380604378,1.0705992984999992,1.8840486430270627,-0.027949689167598893,0.7611323595046997,6.593837738037109,True,0.0,4.668197073816258,False
5,1,53,heun_64_gs6,heun,64,6.0,1.08232906950642,1.11262670745537,1.9206247824397835,-0.02723073019335905,0.8103271126747131,7.568217754364014,True,0.0,4.76071586080942,False
5,2,53,heun_64_gs6,heun,64,6.0,0.9387563548466259,0.9698316486405167,1.997209664430848,-0.03204194616357579,0.7209209203720093,7.195372581481934,True,0.0,4.944961241831756,False
6,0,54,heun_64_gs6,heun,64,6.0,1.5118314882770119,1.5499435966042374,1.6591061229009574,-0.0245893516156534,1.0529142618179321,6.612794876098633,True,0.0,4.110881279828914,False
6,1,54,heun_64_gs6,heun,64,6.0,1.4515998912820163,1.4866631422447125,1.7144514147208232,-0.02358520214196084,1.037649393081665,9.249966621398926,True,0.0,4.250750733589117,False
6,2,54,heun_64_gs6,heun,64,6.0,1.5049993645285074,1.5488994607017088,1.6492362078520637,-0.028342766592407115,1.035059928894043,6.9879350662231445,True,0.0,4.080576369741548,False
7,0,55,heun_64_gs6,heun,64,6.0,1.0916230946649548,1.0828750617998848,1.7373136970390721,0.008078524561960378,0.7817292809486389,7.047429084777832,True,0.0,4.355402029440621,False
7,1,55,heun_64_gs6,heun,64,6.0,1.1409755076494097,1.146782972297901,1.982384480465273,-0.005064135706700559,0.8338168263435364,7.971400260925293,True,0.0,4.948364997603131,False
7,2,55,heun_64_gs6,heun,64,6.0,0.8614829230656257,0.863367635153149,2.1668665328477417,-0.002182977435051966,0.6817525029182434,8.953611373901367,True,0.0,5.413891865966776,False
8,0,56,heun_64_gs6,heun,64,6.0,1.0472402761411737,1.048567081568137,1.9992847068126867,-0.0012653510086598665,0.7891985774040222,9.295923233032227,True,0.0,4.996313740518727,False
8,1,56,heun_64_gs6,heun,64,6.0,1.1696300531753412,1.1557402244542943,1.9191621702071964,0.012018123369742593,0.8304587602615356,7.238978385925293,True,0.0,4.815932610572605,False
8,2,56,heun_64_gs6,heun,64,6.0,0.9979776796802923,0.9782315730095537,2.130681838670199,0.02018551334234091,0.7546598315238953,8.314051628112793,True,0.0,5.356982866689009,False
9,0,57,heun_64_gs6,heun,64,6.0,0.7723596960261668,0.7863067396482761,2.3124178551954633,-0.017737407987846943,0.67848801612854,8.939826011657715,True,0.0,5.754438526006887,False
9,1,57,heun_64_gs6,heun,64,6.0,0.7925271512709151,0.7995430548575442,2.1511104664402,-0.008774891428617548,0.6117330193519592,5.137330532073975,True,0.0,5.364613828957573,False
9,2,57,heun_64_gs6,heun,64,6.0,0.7600980654723964,0.772576150262045,2.4062065057447026,-0.016151268226314613,0.6662554740905762,7.506865501403809,True,0.0,5.991289362022284,False
10,0,58,heun_64_gs6,heun,64,6.0,0.8874137792890018,0.8819612435767986,2.341713316959994,0.006182284868060108,0.7199952602386475,7.658032417297363,True,0.0,5.863556719702076,False
10,1,58,heun_64_gs6,heun,64,6.0,0.9217991379463676,0.8867809204065491,2.1676856042328074,0.03948914138666041,0.7308874130249023,7.1226372718811035,True,0.0,5.478447722662009,False
10,2,58,heun_64_gs6,heun,64,6.0,0.8654507967361731,0.8976114400576483,2.1226184951359217,-0.03582913667089438,0.7039574980735779,6.841631889343262,True,0.0,5.252802532833463,False
11,0,59,heun_64_gs6,heun,64,6.0,1.4245262711179114,1.4220571674316222,1.9473285424018802,0.001736290020875682,0.9613181352615356,9.614112854003906,True,0.0,4.870925791036014,False
11,1,59,heun_64_gs6,heun,64,6.0,1.3238928262412015,1.2667016807704319,1.8109707415156853,0.045149655903581304,0.9034144878387451,7.295470237731934,True,0.0,4.595151337644585,False
11,2,59,heun_64_gs6,heun,64,6.0,1.1288622100133008,1.2051431014213245,1.7001089900861996,-0.06329612697869501,0.9512410759925842,8.041275024414062,True,0.0,4.155328284747457,False
12,0,60,heun_64_gs6,heun,64,6.0,0.8794872321106669,0.894823058416854,2.546631662182002,-0.017138389529138525,0.6891366839408875,8.811285018920898,True,0.0,6.340871571161298,False
12,1,60,heun_64_gs6,heun,64,6.0,1.021729156726659,1.0260431644167207,2.4704483453169495,-0.004204508930644201,0.7423940896987915,7.14979362487793,True,0.0,6.169814099896407,False
12,2,60,heun_64_gs6,heun,64,6.0,0.9756811602177595,0.949140033816198,2.450780021953472,0.02796334068347578,0.7352219820022583,6.970526218414307,True,0.0,6.1688950659088935,False
13,0,61,heun_64_gs6,heun,64,6.0,1.0285652967819814,1.0340297085896402,2.105365732965569,-0.005284579069073502,0.8107941150665283,7.163675308227539,True,0.0,5.255487463810312,False
