kind,name,note_count,length_beats,length_seconds,notes_per_beat,unique_pitch_count,unique_pitch_class_count,active_instrument_count,instrument_entropy,average_polyphony,max_polyphony,mean_duration_steps,pitch_class_entropy,scale_consistency_percent,groove_consistency_percent,sequence_len,raw_note_events,unique_note_events,duplicate_note_rate,note_instrument_violation_rate,best_scale,instrument_counts
reference,test_01375,135,32.500000,16.250000,4.153846,9,5,2,0.802353,2.984615,5,17.244444,2.265339,100.000000,97.395833,,,,,,0:major,"{""bass"": 33, ""brass"": 0, ""guitar"": 102, ""piano"": 0, ""strings"": 0}"
reference,test_01376,81,32.000000,16.000000,2.531250,7,7,2,0.503258,2.598958,6,24.641975,2.603658,100.000000,96.875000,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 72, ""strings"": 9}"
reference,test_01377,55,36.000000,18.000000,1.527778,18,7,4,1.514921,6.751157,10,106.054545,2.675216,100.000000,92.187500,,,,,,7:minor,"{""bass"": 5, ""brass"": 0, ""guitar"": 20, ""piano"": 28, ""strings"": 2}"
reference,test_01378,125,32.083333,16.041667,3.896104,19,6,2,0.979544,8.324675,18,51.280000,2.501564,100.000000,94.531250,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 73, ""strings"": 52}"
reference,test_01379,124,33.916667,16.958333,3.656020,29,7,3,0.788044,3.269042,9,21.459677,2.572420,100.000000,90.364583,,,,,,4:minor,"{""bass"": 13, ""brass"": 0, ""guitar"": 0, ""piano"": 104, ""strings"": 7}"
reference,test_01380,131,35.000000,17.500000,3.742857,21,7,3,1.482202,3.726190,7,23.893130,2.630982,100.000000,94.921875,,,,,,8:minor,"{""bass"": 25, ""brass"": 0, ""guitar"": 65, ""piano"": 41, ""strings"": 0}"
reference,test_01381,53,34.833333,17.416667,1.521531,19,7,4,1.775494,3.179426,8,50.150943,2.574363,100.000000,91.927083,,,,,,4:minor,"{""bass"": 4, ""brass"": 21, ""guitar"": 9, ""piano"": 19, ""strings"": 0}"
reference,test_01382,89,32.000000,16.000000,2.781250,10,5,2,0.951274,1.234375,4,10.651685,1.466916,97.752809,95.535714,,,,,,0:minor,"{""bass"": 33, ""brass"": 0, ""guitar"": 56, ""piano"": 0, ""strings"": 0}"
reference,test_01383,240,32.000000,16.000000,7.500000,13,7,4,1.497315,3.380208,10,10.816667,2.273479,100.000000,96.726190,,,,,,2:major,"{""bass"": 30, ""brass"": 0, ""guitar"": 96, ""piano"": 111, ""strings"": 3}"
reference,test_01384,96,31.916667,15.958333,3.007833,18,7,1,-0.000000,3.084856,5,24.614583,2.767227,100.000000,95.982143,,,,,,7:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 96, ""strings"": 0}"
reference,test_01385,365,32.000000,16.000000,11.406250,17,7,3,0.867783,4.841146,11,10.186301,2.715452,100.000000,98.363095,,,,,,2:minor,"{""bass"": 39, ""brass"": 0, ""guitar"": 28, ""piano"": 298, ""strings"": 0}"
reference,test_01386,116,34.083333,17.041667,3.403423,24,7,3,1.136666,4.942543,11,34.853448,2.586683,100.000000,91.145833,,,,,,4:minor,"{""bass"": 13, ""brass"": 0, ""guitar"": 83, ""piano"": 20, ""strings"": 0}"
reference,test_01387,254,32.000000,16.000000,7.937500,16,7,3,1.428867,5.289062,12,15.992126,2.693128,100.000000,79.761905,,,,,,4:minor,"{""bass"": 37, ""brass"": 0, ""guitar"": 130, ""piano"": 87, ""strings"": 0}"
reference,test_01388,70,33.041667,16.520833,2.118537,13,7,2,0.994694,2.013871,6,22.814286,2.495470,100.000000,86.718750,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 38, ""piano"": 32, ""strings"": 0}"
reference,test_01389,90,32.000000,16.000000,2.812500,34,12,2,0.503258,4.274740,7,36.477778,3.237524,77.777778,97.470238,,,,,,2:minor,"{""bass"": 10, ""brass"": 0, ""guitar"": 0, ""piano"": 80, ""strings"": 0}"
reference,test_01390,138,34.708333,17.354167,3.975990,19,7,3,1.506796,4.630252,12,27.949275,2.724319,100.000000,95.052083,,,,,,0:major,"{""bass"": 34, ""brass"": 0, ""guitar"": 36, ""piano"": 68, ""strings"": 0}"
reference,test_01391,131,32.000000,16.000000,4.093750,10,7,3,1.319022,5.851562,7,34.305344,2.586128,100.000000,97.023810,,,,,,0:minor,"{""bass"": 32, ""brass"": 0, ""guitar"": 0, ""piano"": 81, ""strings"": 18}"
reference,test_01392,210,33.000000,16.500000,6.363636,19,8,3,1.438203,5.909091,11,22.285714,2.505011,99.047619,93.880208,,,,,,7:minor,"{""bass"": 32, ""brass"": 0, ""guitar"": 107, ""piano"": 71, ""strings"": 0}"
reference,test_01393,343,32.000000,16.000000,10.718750,12,6,2,0.953081,2.679688,3,6.000000,2.425931,100.000000,100.000000,,,,,,1:major,"{""bass"": 128, ""brass"": 0, ""guitar"": 0, ""piano"": 215, ""strings"": 0}"
reference,test_01394,135,33.833333,16.916667,3.990148,22,7,2,0.262311,3.852217,10,23.170370,2.542125,100.000000,86.979167,,,,,,0:major,"{""bass"": 6, ""brass"": 0, ""guitar"": 0, ""piano"": 129, ""strings"": 0}"
reference,test_01395,76,32.000000,16.000000,2.375000,20,7,2,0.789749,8.000000,8,80.842105,2.797919,100.000000,98.065476,,,,,,4:minor,"{""bass"": 18, ""brass"": 0, ""guitar"": 58, ""piano"": 0, ""strings"": 0}"
reference,test_01396,70,32.416667,16.208333,2.159383,12,8,2,0.315997,1.428021,5,15.871429,2.691406,94.285714,97.656250,,,,,,5:minor,"{""bass"": 4, ""brass"": 0, ""guitar"": 0, ""piano"": 66, ""strings"": 0}"
reference,test_01397,309,32.916667,16.458333,9.387342,25,8,3,1.116108,4.512658,10,11.537217,2.748158,99.676375,89.973958,,,,,,2:minor,"{""bass"": 29, ""brass"": 0, ""guitar"": 0, ""piano"": 222, ""strings"": 58}"
reference,test_01398,80,31.958333,15.979167,2.503259,17,8,2,0.168661,2.389831,7,22.912500,2.520666,98.750000,95.238095,,,,,,0:major,"{""bass"": 2, ""brass"": 0, ""guitar"": 78, ""piano"": 0, ""strings"": 0}"
reference,test_01399,183,35.791667,17.895833,5.112922,24,7,3,1.331200,6.131548,12,28.781421,2.557480,100.000000,96.093750,,,,,,0:major,"{""bass"": 28, ""brass"": 0, ""guitar"": 0, ""piano"": 113, ""strings"": 42}"
reference,test_01400,202,39.958333,19.979167,5.055266,25,6,3,1.094439,2.796663,9,13.277228,2.182581,100.000000,96.990741,,,,,,0:minor,"{""bass"": 105, ""brass"": 0, ""guitar"": 94, ""piano"": 0, ""strings"": 3}"
reference,test_01401,97,35.958333,17.979167,2.697567,18,7,4,1.454751,3.486674,7,31.020619,2.423196,100.000000,92.708333,,,,,,4:minor,"{""bass"": 28, ""brass"": 4, ""guitar"": 57, ""piano"": 0, ""strings"": 8}"
reference,test_01402,4,32.041667,16.020833,0.124837,3,3,1,-0.000000,0.371912,2,71.500000,1.500000,100.000000,99.479167,,,,,,1:minor,"{""bass"": 4, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_01403,100,35.875000,17.937500,2.787456,18,6,3,1.472935,7.897793,19,68.000000,2.487067,100.000000,94.791667,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 44, ""piano"": 16, ""strings"": 40}"
reference,test_01404,133,35.875000,17.937500,3.707317,36,8,3,1.396481,4.480836,9,29.007519,2.950723,92.481203,97.656250,,,,,,0:major,"{""bass"": 17, ""brass"": 0, ""guitar"": 46, ""piano"": 70, ""strings"": 0}"
reference,test_01405,100,32.041667,16.020833,3.120936,13,7,4,1.281439,2.808843,7,21.600000,2.314707,100.000000,85.416667,,,,,,4:minor,"{""bass"": 8, ""brass"": 0, ""guitar"": 71, ""piano"": 16, ""strings"": 5}"
reference,test_01406,91,36.000000,18.000000,2.527778,20,7,4,1.557233,4.685185,11,44.483516,2.582963,100.000000,94.531250,,,,,,0:minor,"{""bass"": 24, ""brass"": 0, ""guitar"": 6, ""piano"": 52, ""strings"": 9}"
reference,test_01407,168,33.875000,16.937500,4.959410,28,8,3,1.040852,3.890529,11,18.827381,2.749658,99.404762,94.010417,,,,,,4:minor,"{""bass"": 14, ""brass"": 0, ""guitar"": 28, ""piano"": 126, ""strings"": 0}"
reference,test_01408,66,32.000000,16.000000,2.062500,8,4,2,0.684038,0.759115,5,8.833333,1.779684,100.000000,93.303571,,,,,,0:major,"{""bass"": 12, ""brass"": 0, ""guitar"": 54, ""piano"": 0, ""strings"": 0}"
reference,test_01409,97,39.750000,19.875000,2.440252,26,7,3,1.446742,9.127883,15,89.773196,2.588417,100.000000,90.972222,,,,,,6:minor,"{""bass"": 14, ""brass"": 0, ""guitar"": 0, ""piano"": 45, ""strings"": 38}"
reference,test_01410,35,36.500000,18.250000,0.958904,9,6,2,0.985228,1.738584,5,43.514286,2.440336,100.000000,97.685185,,,,,,1:minor,"{""bass"": 15, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 20}"
reference,test_01411,132,31.958333,15.979167,4.130378,19,7,3,1.572739,4.408083,9,25.613636,2.422634,100.000000,94.791667,,,,,,0:major,"{""bass"": 37, ""brass"": 51, ""guitar"": 0, ""piano"": 44, ""strings"": 0}"
reference,test_01412,187,32.458333,16.229167,5.761232,33,12,2,0.758798,3.183569,7,13.262032,3.262675,85.561497,80.859375,,,,,,2:minor,"{""bass"": 41, ""brass"": 0, ""guitar"": 0, ""piano"": 146, ""strings"": 0}"
reference,test_01413,51,36.000000,18.000000,1.416667,14,7,2,0.714015,2.151620,7,36.450980,2.453329,100.000000,97.916667,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 41, ""piano"": 0, ""strings"": 10}"
reference,test_01414,39,31.958333,15.979167,1.220339,5,3,1,-0.000000,0.254237,2,5.000000,1.419556,100.000000,98.511905,,,,,,0:minor,"{""bass"": 0, ""brass"": 39, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_01415,237,32.083333,16.041667,7.387013,25,7,4,1.471548,8.088312,16,26.278481,2.549341,100.000000,91.145833,,,,,,6:minor,"{""bass"": 17, ""brass"": 0, ""guitar"": 149, ""piano"": 51, ""strings"": 20}"
reference,test_01416,17,31.958333,15.979167,0.531943,7,5,1,-0.000000,1.594524,2,71.941176,2.183667,100.000000,98.511905,,,,,,0:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 17}"
reference,test_01417,143,33.791667,16.895833,4.231813,30,9,3,0.588259,4.595561,13,26.062937,2.927093,96.503497,88.541667,,,,,,1:major,"{""bass"": 2, ""brass"": 0, ""guitar"": 0, ""piano"": 126, ""strings"": 15}"
reference,test_01418,102,31.958333,15.979167,3.191656,15,6,2,0.787127,1.994785,5,15.000000,2.469241,100.000000,99.107143,,,,,,1:major,"{""bass"": 24, ""brass"": 0, ""guitar"": 78, ""piano"": 0, ""strings"": 0}"
reference,test_01419,170,32.000000,16.000000,5.312500,16,7,2,0.298762,3.664062,10,16.552941,2.555858,100.000000,98.363095,,,,,,6:minor,"{""bass"": 9, ""brass"": 0, ""guitar"": 161, ""piano"": 0, ""strings"": 0}"
reference,test_01420,56,32.000000,16.000000,1.750000,5,3,1,-0.000000,0.875000,1,12.000000,1.556364,100.000000,98.809524,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 56, ""piano"": 0, ""strings"": 0}"
reference,test_01421,147,32.000000,16.000000,4.593750,28,8,1,-0.000000,1.630208,4,8.517007,2.846020,93.197279,98.511905,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 147}"
reference,test_01422,64,32.750000,16.375000,1.954198,19,8,3,1.217022,1.458015,6,17.906250,2.845864,96.875000,97.916667,,,,,,0:major,"{""bass"": 3, ""brass"": 0, ""guitar"": 34, ""piano"": 27, ""strings"": 0}"
reference,test_01423,104,34.666667,17.333333,3.000000,17,7,3,1.540302,2.259615,7,18.076923,2.243930,100.000000,95.312500,,,,,,2:minor,"{""bass"": 27, ""brass"": 0, ""guitar"": 47, ""piano"": 0, ""strings"": 30}"
reference,test_01424,48,32.000000,16.000000,1.500000,21,7,5,2.121654,3.850260,5,61.604167,2.570168,100.000000,96.130952,,,,,,6:minor,"{""bass"": 12, ""brass"": 2, ""guitar"": 16, ""piano"": 8, ""strings"": 10}"
reference,test_01425,126,33.000000,16.500000,3.818182,34,8,3,1.142611,3.101010,12,19.492063,2.771370,99.206349,90.494792,,,,,,6:minor,"{""bass"": 6, ""brass"": 0, ""guitar"": 0, ""piano"": 81, ""strings"": 39}"
reference,test_01426,79,31.791667,15.895833,2.484928,27,7,3,1.546749,0.705111,6,6.810127,2.636508,100.000000,92.708333,,,,,,4:minor,"{""bass"": 23, ""brass"": 0, ""guitar"": 21, ""piano"": 35, ""strings"": 0}"
reference,test_01427,220,31.958333,15.979167,6.883963,5,4,2,0.988284,1.606258,3,5.600000,1.317293,96.363636,96.875000,,,,,,1:major,"{""bass"": 96, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 124}"
reference,test_01428,308,32.000000,16.000000,9.625000,29,7,5,1.833040,6.601562,14,16.461039,2.568312,100.000000,94.642857,,,,,,0:major,"{""bass"": 33, ""brass"": 42, ""guitar"": 176, ""piano"": 26, ""strings"": 31}"
reference,test_01429,88,29.500000,14.750000,2.983051,2,2,1,-0.000000,0.745763,2,6.000000,0.994030,100.000000,86.458333,,,,,,1:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 88, ""piano"": 0, ""strings"": 0}"
reference,test_01430,127,34.333333,17.166667,3.699029,19,5,5,2.164978,4.663835,11,30.259843,1.843495,100.000000,97.135417,,,,,,1:minor,"{""bass"": 38, ""brass"": 35, ""guitar"": 8, ""piano"": 18, ""strings"": 28}"
reference,test_01431,106,33.000000,16.500000,3.212121,10,4,2,0.771709,1.681818,5,12.566038,1.308099,100.000000,90.364583,,,,,,0:minor,"{""bass"": 82, ""brass"": 0, ""guitar"": 24, ""piano"": 0, ""strings"": 0}"
reference,test_01432,124,32.083333,16.041667,3.864935,11,7,1,-0.000000,0.805195,4,5.000000,2.636055,100.000000,99.348958,,,,,,8:minor,"{""bass"": 124, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_01433,256,32.083333,16.041667,7.979221,20,8,4,1.409248,4.131169,13,12.425781,2.442935,99.609375,89.583333,,,,,,1:minor,"{""bass"": 17, ""brass"": 8, ""guitar"": 145, ""piano"": 86, ""strings"": 0}"
reference,test_01434,119,32.000000,16.000000,3.718750,7,6,2,0.322757,1.750000,2,11.294118,2.207596,98.319328,97.619048,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 112, ""strings"": 7}"
reference,test_01435,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_01436,12,35.791667,17.895833,0.335274,4,4,1,-0.000000,0.911525,2,65.250000,1.825011,100.000000,96.875000,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 12, ""piano"": 0, ""strings"": 0}"
reference,test_01437,117,35.750000,17.875000,3.272727,27,7,3,1.203967,6.751748,15,49.512821,2.342321,100.000000,91.406250,,,,,,4:minor,"{""bass"": 10, ""brass"": 0, ""guitar"": 77, ""piano"": 0, ""strings"": 30}"
reference,test_01438,147,32.000000,16.000000,4.593750,18,7,3,1.570157,5.552083,10,29.006803,2.628582,100.000000,98.511905,,,,,,0:minor,"{""bass"": 59, ""brass"": 0, ""guitar"": 43, ""piano"": 45, ""strings"": 0}"
reference,test_01439,180,33.000000,16.500000,5.454545,15,7,2,0.991076,7.818182,9,34.400000,2.685947,100.000000,95.312500,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 100, ""strings"": 80}"
reference,test_01440,75,35.958333,17.979167,2.085747,39,12,4,0.938555,2.679027,8,30.826667,3.484266,69.333333,92.708333,,,,,,0:minor,"{""bass"": 4, ""brass"": 0, ""guitar"": 4, ""piano"": 5, ""strings"": 62}"
reference,test_01441,77,39.958333,19.979167,1.927007,26,7,3,1.426650,3.741397,10,46.597403,2.682835,100.000000,95.370370,,,,,,1:major,"{""bass"": 13, ""brass"": 0, ""guitar"": 0, ""piano"": 42, ""strings"": 22}"
reference,test_01442,140,32.000000,16.000000,4.375000,48,12,1,-0.000000,1.867188,2,10.242857,3.166461,78.571429,92.410714,,,,,,0:minor,"{""bass"": 0, ""brass"": 140, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_01443,7,36.000000,18.000000,0.194444,5,5,1,-0.000000,1.555556,3,192.000000,2.235926,100.000000,99.218750,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 7}"
reference,test_01444,65,32.000000,16.000000,2.031250,25,8,1,-0.000000,6.770833,9,80.000000,2.765759,96.923077,96.726190,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 65}"
reference,test_01445,102,31.958333,15.979167,3.191656,17,7,2,0.672295,3.142112,4,23.627451,2.442785,100.000000,98.214286,,,,,,3:minor,"{""bass"": 84, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 18}"
reference,test_01446,116,33.000000,16.500000,3.515152,16,8,2,0.968898,4.560606,6,31.137931,2.669519,97.413793,97.135417,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 46, ""piano"": 70, ""strings"": 0}"
reference,test_01447,187,33.000000,16.500000,5.666667,29,8,3,1.276945,7.946970,15,33.657754,2.722625,98.930481,91.666667,,,,,,2:major,"{""bass"": 12, ""brass"": 0, ""guitar"": 0, ""piano"": 82, ""strings"": 93}"
reference,test_01448,324,32.000000,16.000000,10.125000,16,7,3,1.086062,4.433594,10,10.509259,2.468542,100.000000,90.922619,,,,,,2:major,"{""bass"": 21, ""brass"": 0, ""guitar"": 231, ""piano"": 72, ""strings"": 0}"
reference,test_01449,10,28.416667,14.208333,0.351906,1,1,1,-0.000000,0.117302,1,8.000000,-0.000000,100.000000,97.916667,,,,,,0:major,"{""bass"": 0, ""brass"": 10, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_01450,53,36.000000,18.000000,1.472222,9,7,2,0.509516,2.126157,4,34.660377,2.482381,100.000000,97.395833,,,,,,5:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 47, ""strings"": 6}"
reference,test_01451,118,32.000000,16.000000,3.687500,32,12,3,1.311805,2.355469,11,15.330508,3.288759,78.813559,93.601190,,,,,,1:minor,"{""bass"": 11, ""brass"": 0, ""guitar"": 67, ""piano"": 40, ""strings"": 0}"
reference,test_01452,74,33.916667,16.958333,2.181818,28,11,2,0.997891,2.695332,5,29.648649,3.067002,90.540541,89.453125,,,,,,0:major,"{""bass"": 35, ""brass"": 0, ""guitar"": 39, ""piano"": 0, ""strings"": 0}"
reference,test_01453,149,34.875000,17.437500,4.272401,12,7,1,-0.000000,4.166069,7,23.402685,2.428811,100.000000,90.625000,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 149, ""piano"": 0, ""strings"": 0}"
reference,test_01454,253,32.041667,16.020833,7.895969,27,8,3,1.131476,2.664499,7,8.098814,2.911301,94.071146,94.531250,,,,,,2:minor,"{""bass"": 18, ""brass"": 0, ""guitar"": 0, ""piano"": 60, ""strings"": 175}"
reference,test_01455,84,32.000000,16.000000,2.625000,17,7,3,1.198117,3.389323,10,30.988095,2.289454,100.000000,98.660714,,,,,,5:minor,"{""bass"": 24, ""brass"": 6, ""guitar"": 0, ""piano"": 54, ""strings"": 0}"
reference,test_01456,26,35.625000,17.812500,0.729825,3,2,2,0.840359,1.294737,3,42.576923,1.000000,100.000000,95.572917,,,,,,2:major,"{""bass"": 7, ""brass"": 0, ""guitar"": 19, ""piano"": 0, ""strings"": 0}"
reference,test_01457,163,33.041667,16.520833,4.933165,33,11,3,1.390507,5.368222,14,26.116564,3.268761,80.981595,89.583333,,,,,,7:minor,"{""bass"": 19, ""brass"": 0, ""guitar"": 82, ""piano"": 62, ""strings"": 0}"
reference,test_01458,60,23.625000,11.812500,2.539683,4,4,1,-0.000000,0.952381,6,9.000000,1.908613,100.000000,97.916667,,,,,,1:major,"{""bass"": 0, ""brass"": 60, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_01459,236,32.000000,16.000000,7.375000,25,11,3,0.583326,6.282552,12,20.444915,2.945907,91.949153,88.541667,,,,,,1:minor,"{""bass"": 17, ""brass"": 0, ""guitar"": 211, ""piano"": 8, ""strings"": 0}"
reference,test_01460,202,31.958333,15.979167,6.320730,26,10,3,1.161489,6.079531,13,23.084158,2.906785,93.069307,88.839286,,,,,,1:minor,"{""bass"": 9, ""brass"": 0, ""guitar"": 69, ""piano"": 124, ""strings"": 0}"
reference,test_01461,119,35.958333,17.979167,3.309386,25,8,3,1.272417,2.448436,5,17.756303,2.217535,99.159664,95.312500,,,,,,2:major,"{""bass"": 47, ""brass"": 64, ""guitar"": 0, ""piano"": 0, ""strings"": 8}"
reference,test_01462,214,32.333333,16.166667,6.618557,22,7,4,1.589183,9.649485,19,34.990654,2.256729,100.000000,92.968750,,,,,,4:minor,"{""bass"": 24, ""brass"": 0, ""guitar"": 54, ""piano"": 121, ""strings"": 15}"
reference,test_01463,339,32.125000,16.062500,10.552529,16,7,3,1.209324,5.016861,9,11.410029,2.641056,100.000000,79.296875,,,,,,6:minor,"{""bass"": 31, ""brass"": 0, ""guitar"": 84, ""piano"": 224, ""strings"": 0}"
reference,test_01464,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_01465,371,31.958333,15.979167,11.608866,18,7,2,0.995588,12.867014,21,26.601078,2.534761,100.000000,96.279762,,,,,,5:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 171, ""piano"": 200, ""strings"": 0}"
reference,test_01466,56,32.000000,16.000000,1.750000,15,7,2,0.985228,3.250000,4,44.571429,2.511617,100.000000,98.958333,,,,,,2:minor,"{""bass"": 32, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 24}"
reference,test_01467,6,31.791667,15.895833,0.188729,3,2,1,-0.000000,0.049803,2,6.333333,1.000000,100.000000,99.255952,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 6, ""piano"": 0, ""strings"": 0}"
reference,test_01468,22,32.000000,16.000000,0.687500,10,5,2,0.266765,1.071615,6,37.409091,2.190516,100.000000,98.958333,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 21, ""strings"": 1}"
reference,test_01469,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_01470,104,32.250000,16.125000,3.224806,10,6,2,0.978282,2.354005,5,17.519231,1.885724,99.038462,92.187500,,,,,,2:major,"{""bass"": 61, ""brass"": 0, ""guitar"": 43, ""piano"": 0, ""strings"": 0}"
reference,test_01471,17,33.500000,16.750000,0.507463,4,2,3,1.379280,2.432836,6,115.058824,0.522559,100.000000,98.958333,,,,,,1:major,"{""bass"": 6, ""brass"": 0, ""guitar"": 0, ""piano"": 9, ""strings"": 2}"
reference,test_01472,70,35.958333,17.979167,1.946698,14,7,3,1.163741,2.789108,7,34.385714,2.195043,100.000000,94.531250,,,,,,7:minor,"{""bass"": 48, ""brass"": 0, ""guitar"": 6, ""piano"": 0, ""strings"": 16}"
reference,test_01473,119,34.416667,17.208333,3.457627,14,6,3,1.366219,3.043584,7,21.126050,1.988377,100.000000,91.927083,,,,,,3:minor,"{""bass"": 49, ""brass"": 0, ""guitar"": 58, ""piano"": 12, ""strings"": 0}"
reference,test_01474,58,36.250000,18.125000,1.600000,15,7,2,0.824658,6.317241,9,94.758621,2.538926,100.000000,97.453704,,,,,,3:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 43, ""strings"": 15}"
